0.00000, -22.15686
0.04093, -22.15686
0.08719, -21.17647
0.12278, -20.19608
0.15836, -17.74510
0.20463, -12.35294
0.24911, -5.49020
0.29181, -0.09804
0.33452, 2.84314
0.38078, 3.82353
0.41637, 1.86275
0.45196, -0.58824
0.49110, -4.01961
0.53203, -9.41176
0.58363, -15.29412
0.62633, -18.23529
0.65836, -20.68627
0.71352, -22.64706
0.89502, -20.68627
0.99644, -20.19608
